ID,Job Title,Company,Job Page link,Job Description,Source
25,Entry level software developer,Advance Solutions,https://ca.indeed.com/rc/clk?jk=f5f3b471d9106daf&fccid=dbb81c77aeb4851a&vjs=3,"Job detailsJob typeFull-timeFull Job Description

Founded in 2008 with headquarters in Alpharetta, GA, Advance Solutions provides outstanding IT Consulting services to customers globally. ASC’s goal is to make cloud-based service management quick and easy for Clients with a commitment to execute on time and budget.
 As part of the ASC team, you will play an important role in transforming ideas into solutions. ASC Software Developers work in a team and perform various software lifecycle tasks, gathering requirements, developing and delivering real world solutions desired by Clients. Over the past 4 years, ASC has grown 3 times in size and revenue. Join ASC’ highly respected team of IT consultants and jumpstart your career with ample opportunities for professional and personal growth.
 Qualifications:

4-year degree in MIS, Computer Science, Engineering, other science related field or equivalent combination of education and relevant experience.
This is an entry-level position so no work experience is required but some non-academic experience is preferred.
Intermediate or advance knowledge of ITIL and Agile framework, JavaScript, HTML/HTML5 a plus.
Understands and can apply object-oriented software principles
Ability to work efficiently and productively independently and as part of a team.
Willing to travel 10% of the time.

Skills:

Meticulous approach to work with excellent attention to detail.
Excellent interpersonal and communication skills when working with Clients.
Good problem-solving, analytical and technical skills.
Effective time management skills to meet deadlines.
The ability to work under pressure and multi-tasking.
A flexible attitude to working patterns is helpful to meet Client needs and deadlines.

  Level: Entry Level, training will be provided. Employment Type: Full-time
 ASC provides competitive compensation, generous benefits and a professional atmosphere. ASC has a very collaborative and inclusive work environment where individuals strong on aptitude and attitude will have an opportunity to grow their professional careers.

Hiring InsightsJob activityPosted 27 days ago",Indeed
26,Software Engineer,Micro Focus,https://ca.indeed.com/rc/clk?jk=3e38cd587a21ed5c&fccid=83cbd453678ade10&vjs=3,"Full Job Description


Job Description:

 The job family spans across multiple engineering disciplines. Work consists of designing, developing, analyzing, troubleshooting and debugging systems, software and solutions for research and/or research development of product, services, and solutions for company’s portfolio. Requires a broad knowledge and application of engineering disciplines, methodologies and tools.

 Responsibilities: 

Designs portions of engineering solutions utilizing multiple engineering disciplines for products, systems, software, and solutions based on established engineering principles and in accordance with development technology practices and guidelines.
 Develops and implements parameters and test plans for existing designs, including validation of mechanical, electrical, software, and other engineering specifications and requirements.
 Collaborates and communicates with internal and outsourced development partners on engineering design and development.
 Participates as a member of project team of other engineers and internal and outsourced development partners to develop reliable, cost effective and high quality solutions for low to moderately- complex products.


 Education and Experience Required: 

Bachelor's or Master's degree in Mechanical, Electrical, or other Engineering, Computer Science, or equivalent.
 Typically 2-4 years experience.


 Knowledge and Skills: 

Using appropriate engineering design tools and software packages to design components and solutions.
 Ability to apply analytical and problem solving skills.
 Understanding of material properties and hardware, software, and electrical component design.
 Understanding of material properties and hardware, software, and electrical component design.
 Using empirical analysis, modeling and testing methodologies to validate product designs and specifications.
 Strong written and verbal communication skills; mastery in English and local language. Ability to effectively communicate design proposals and negotiate options.


 Job: Engineering
  
 Micro Focus is proud to be an Equal Opportunity Employer. Prospective employees will receive consideration without discrimination because of race, colour, religion, creed, gender, national origin, age, disability, marital or veteran status, sexual orientation, genetic information, citizenship or any other legally protected status


Hiring InsightsJob activityPosted Just posted",Indeed
27,Software Engineer (REMOTE),Voronoi Health Analytics Incorporated,https://ca.indeed.com/company/Voronoi-Health-Analytics-Incorporated/jobs/Software-Engineer-c1b1ee85e969bfe6?fccid=22a5a01a0262b89d&vjs=3,"Position Description: Voronoi Health Analytics Inc. is a company that prides itself on its people-focused values, solution-driven minds, and highly collaborative working environment. Our team is focused on providing powerful tools to clinicians and researchers in order to make a tangible difference in the health of people around the world.This position is in the area of software engineering for building advanced big data medical image analysis pipelines. We are ideally looking for a recently-graduated computing science or engineering student who is a strong programmer/software engineer, looking for an exciting and challenging opportunity. The projects that the candidate will be working on may also provide an opportunity to gain experience in front/back-end architecture for full-stack software engineering experience.Please be aware that this position is geared towards people who are set up to work from home and who prefer to do so. All our team members work remotely, and this will continue beyond regulations that are currently in place due to COVID-19.Responsibilities: Design, develop, and deploy image processing software applicationsWrite production-level code that is scalable and easy to supportWork collaboratively with your team to develop, document, discuss, and optimizeQualifications: A recent graduate who majored in Computing Science, Engineering Science, or a related fieldStrong programming skills in: Bash, Python, C/C++, MATLABExperience in database and web development frameworksFamiliarity with Linux and Windows environments (GUI and command line)Experience with ticket-tracking and version control platforms such as GitLab and BitbucketPrior industrial or research laboratory experience in software developmentTop-notch communicator, both verbal and writtenTeam-player spiritCreative and self-learning problem solverNice to have: Prior experience in medical image processing and analysisFamiliarity with UI libraries (QT, VTK, SlicerCAT)Compensation: TBD, commensurate with previous experienceJob Types: Full-time, Fixed term contractSalary: $50,000.00 per yearEducation:Bachelor's Degree (required)Hiring InsightsHiring 1 candidate for this roleUrgently hiringJob activityPosted 1 day ago",Indeed
28,Software Engineer (MES) - Entry level,Lookout,https://ca.indeed.com/rc/clk?jk=b8f8c9d2f99a1634&fccid=b2dfecf26e2516e5&vjs=3,"Lookout is an integrated endpoint-to-cloud security company. Our mission is to secure and empower our digital future in a privacy-focused world where mobility and cloud are essential to all we do for work and play. We enable consumers and employees to protect their data, and to securely stay connected without violating their privacy and trust. Lookout is trusted by millions of consumers, the largest enterprises and government agencies, and partners such as AT&T, Verizon, Vodafone, Microsoft, Google, and Apple. Headquartered in San Francisco, Lookout has offices in Amsterdam, Boston, London, Sydney, Tokyo, Toronto and Washington, D.C.

Lookout's backend system supports a massive volume of data and an increasingly high level of demand, from data ingestion to delivery to dynamic analysis. We're looking for talented and motivated interns and co-op engineering students to help build core components and services. We're a small team working on a very large, modern system with a user base of millions, so you'll get to work on a cutting-edge product and service on a large scale. We're responsible for building and maintaining several of the services powering the various Lookout applications. We are hosted on AWS and firmly believe in using the cloud to our advantage.

Responsibilities:

Assist in the design, implementation and maintenance of backend services that support our enterprise security product, providing high-performance, high-availability APIs to frontend developers, mobile client teams, external partners. Although this role is focused on backend services, you'll also get to play with frontend code, client code and other cool services.
Assist in building new services and extend existing ones in our large scale microservices and SOA architecture.
Build extraordinary customer-focused web applications
Conduct unit, functional, integration, and other forms of automated testing
Help us meet aggressive performance and scalability goals keeping us ahead of dramatic growth in the space
Qualifications & skills:
Excellent coding in Python (or other interpreted languages like Ruby - on or off Rails) and Java, OR a demonstrated ability to learn new programming languages and environments
You're a quick and avid learner
You're a natural problem solver
You get things done and like moving at a fast pace
BS candidate in Computer Science or related field/degree
Nice to have:
Experience working with Github, Jira, Amazon AWS
Experience implementing RESTful services with APIs in massively scalable cloud environmentsHiring InsightsJob activityPosted 11 days ago",Indeed
29,Software Quality Engineer,Royal Bank of Canada,https://ca.indeed.com/rc/clk?jk=25d7cdbfb2d235aa&fccid=537b899e30af3338&vjs=3,"Full Job Description

































































Come Work with Us!  At RBC, our culture is deeply supportive and rich in opportunity and reward. You will help our clients thrive and our communities prosper, empowered by a spirit of shared purpose.  Whether you’re helping clients find new opportunities, developing new technology, or providing expert advice to internal partners, you will be doing work that matters in the world, in an environment built on teamwork, service, responsibility, diversity, and integrity.





































































































 Job Title




































 Software Quality Engineer
  





































 Job Description





































 What is the Opportunity

 The RBC Team is hiring for Quality Engineer role within Risk IT Team. As a Quality Engineer you provide support for a suite of business mission-critical and complex applications, understanding both front and back-end of the applications. The technology platform spans the breadth of Windows and Linux platforms, Python / Java environments and MS SQL and Oracle platforms

 What will you do?

 Create test plans, test cases and test scripts based on complex requirement documents and business User Stories
 Develop and maintain automated test suites using test automation tools
 Execute test cases (manual/automated) document test results and raise defects whenever necessary.
 Be responsible for component or end-to-end tracking of issues, as required
 Work with JIRA, Confluence, HP ALM, qTest for test case management, defect management, test reporting and other functions
 Participate in defect triage and Scrum meetings
 Test new technologies and system functionality to ensure business acceptance, user acceptance and system integration
 Effectively collaborate with team members, stakeholders and business partners from initiation to close by using strong communication, rapport building and other stakeholder management techniques
 Continually enhance your own skills and build knowledge in all aspects of the organization, the business and information systems.


 What do you need to succeed?
 Must-have

 Good knowledge of QE Processes, Testing Life Cycle, SDLC and Defect Management processes for application testing, development and support
 Knowledge of Testing Methodologies and Design techniques with hands on experience on ALM, JIRA and Confluence.
 Strong problem solving, design, and analytical skills and out of the box thinking coming up with creative solutions on testing approach in critical timelines.
 Experience in a variety of test automation frameworks/tools e.g., (Robot Framework, SoapUI, Postman, Selenium, JMeter, UFT/Lean UFT/RestAssured/, TestNG) and script development using scripting languages (e.g.Python, Perl, Bash, etc.)
 Experience with Unix/Linux environments
 Knowledge of CI/CD and Devops Tools such as Jenkins, GIT, Docker, UCD etc
 Experience working with various databases such as SQL Server, Oracle etc using SQL involving joins, conditions, aggregate clauses etc
 Knowledge of industry practices with focus on Agile, DevOps, environments and test integration.
 Hands-on experience in developing testing strategies, executing manual/automated test cases and reporting to senior management for complex multi-application system integrations.
 Minimum 5 years of experience in a QA/test environment with a focus on technical, automated testing in a variety of environments (cloud, distributed and mainframe, business workflows and services/APIs, databases).
 Excellent communication skills and effective negotiation skills.
 Computer Engineering, Computer Science degree/diploma or equivalent experience


 Nice-to-have

 QA related certification. E.g. ISTQB, Agile testing, Mobile Testing etc.
 Experience with Iterative Waterfall and Agile Project Methodologies.


 What’s in it for you?

 We thrive on the challenge to be our best, progressive thinking to keep growing, and working together to deliver trusted advice to help our clients thrive and communities prosper. We care about each other, reaching our potential, making a difference to our communities, and achieving success that is mutual.

 A comprehensive Total Rewards Program including great benefits, annual incentive program and recognition
 Leaders who support your development
 A dynamic, collaborative, and high-performing team 
Opportunities to do challenging work and grow your career
 Work-life integration
 Positive work culture emphasizing diversity and inclusion, volunteerism and community involvement 







































Job Summary










































































 Address:




































 HALIFAX, Nova Scotia, Canada
  




































 City:




































 CAN-NS-BEDFORD
  




































 Country:




































 Canada
  




































 Work hours/week:




































 37.5
  




































 Employment Type:




































 Full time
  




































 Platform:




































 Technology and Operations
  




































 Job Type:




































 Regular
  




































 Pay Type:




































 Salaried
  




































 Posted Date:





































2022-04-25-07:00
  




































 Application Deadline:




































 2022-05-29-07:00
  







































































 Inclusion and Equal Opportunity Employment
 At RBC, we embrace diversity and inclusion for innovation and growth. We are committed to building inclusive teams and an equitable workplace for our employees to bring their true selves to work. We are taking actions to tackle issues of inequity and systemic bias to support our diverse talent, clients and communities.  We also strive to provide an accessible candidate experience for our prospective employees with different abilities. Please let us know if you need any accommodations during the recruitment process.













































































































 Join our Talent Community  Stay in-the-know about great career opportunities at RBC. Sign up and get customized info on our latest jobs, career tips and Recruitment events that matter to you.  Expand your limits and create a new future together at RBC. Find out how we use our passion and drive to enhance the well-being of our clients and communities at rbc.com/careers.






































Hiring InsightsJob activityPosted Today",Indeed
30,Software Engineer Intern,Tripadvisor,https://ca.indeed.com/rc/clk?jk=0a8cc1c191dda289&fccid=28d541df71b2f171&vjs=3,"Job detailsJob typeFull-timeInternship / Co-opFull Job Description

We believe that we are better together, and at Tripadvisor we welcome you for who you are. Our workplace is for everyone, as is our people powered platform. At Tripadvisor, we want you to bring your unique identities, abilities, and experiences, so we can collectively revolutionize travel and together find the good out there.


     Tripadvisor is the largest travel site in the world, visited by over 500 million travellers each month.
   





The Ottawa office is looking for software engineering co-ops to join our team for summer 2022.
 A Tripadvisor Intern Program provides real world experience as part of a world-class engineering team, along with an excellent salary and other perks. Several of our former interns have gone on to being full-time members of the Engineering team.
 We have a fun and friendly environment where the key objective is getting things done. Our engineers are part of the full process from design, to code, to test, to deployment, and back again for further iteration.
 Across Tripadvisor, we've worked hard to create an atmosphere of ""Speed Wins"" – minimizing process, shipping products quickly, and doing everything to avoid big company paralysis. This is a very bottom-up organization; there are no software architects thinking deep thoughts and dictating the action from above. We trust our engineers to come up with, implement, and take responsibility for their own designs.
 Do you want to build features end to end? Do you want to work with a large number of technologies? Do you want to work in an environment where things move quickly, features are released daily and you're working with other smart and talented engineers? If this sounds like you, we would love to talk to you.
 What you'll do


Code! Most of our engineers release code to production every few days


Real work! From day one, Tripadvisor interns work on the same tasks as our main Engineering team.


Learn! You'll be assigned a dedicated mentor and work alongside bright and skilled engineers with a wide range of backgrounds and experiences.


Collaborate! We have engineering groups located around the world. We're working with teams in the US, Europe and Mexico!


Operate across our evolving technology stack - we're using Java, React, Microservices, AWS, GraphQL, Elasticsearch, Knowledge Graphs and more!


Take responsibility for all aspects of software engineering, from design to implementation, QA, and maintenance.


Touch code at many different levels



 What we're looking for

Students working towards a degree in Computer Science or a similar discipline. You do need to be confident writing code in at least one object-oriented language.


Willingness and ability to take on new technologies. You do not need to have experience with all the technologies listed above, but you do need to be hungry to learn.


Ability to break down complex problems into simple solutions.


Strong analytical skills and desire to write clean, correct, and efficient code.


High quality verbal and written communication skills.


A sense of ownership, urgency, and pride in your work.



 What will be the duration
 A four months co-op program from May to August 2022




We strive to create an accessible and inclusive experience for all candidates. If you need a reasonable accommodation during the application or the recruiting process, please make sure to reach out to your individual recruiter or our team at greenhouse@tripadvisor.com.


 #LI-JP

Hiring InsightsJob activityPosted 30+ days ago",Indeed
31,"Software Engineer, Frontend",ReadyWhen,https://ca.indeed.com/company/ReadyWhen/jobs/Software-Engineer-e663a5697d61b9c1?fccid=f3b4c568eea415cb&vjs=3,"Job detailsSalary$90,000 a yearJob typeFull-timePermanentFull Job Description
No matter when it happens. How it happens or to whom it happens too. Death is hard. Most people never plan for it and the harsh reality is that families who are already dealing with a loss need to scramble to sort everything out.
The Estate Planning industry is a multi-billion dollar industry that hasn’t been digitized and with recent events, there needs to be an evolution to meet both consumer and industry demands. Introducing ReadyWhen, a secure digital platform that makes Estate planning simple, secure and fast. We have developed a solution that has been built by industry experts, is trustworthy/safe and provides a stress-free experience so all critical information can be accessed when needed the most.
We are in the early days and looking for people who want to be a part of history. We are looking for talented people who aren’t afraid to roll up their sleeves, deal with the challenges that come with a start-up and always see the glass half full. We are looking to make a difference and uncomplicate a very complicated process.
We are looking for a Frontend Engineer passionate about estate planning and solving interesting challenges. You'll solve interesting challenges using best-of-breed technologies, and have a significant impact on the product and roadmap. Reporting directly to the CTO, you will work with a growing team of talented engineers to build a product that helps millions of developers make better open-source choices.
You need to love startup environments and be located in the Vancouver BC area.
What you will be doing:

Develop sophisticated and interactive components using TypeScript and React.
Build the frontend for ReadyWhen, components, and features with TypeScript, React, REST, and CSS.
Build great responsive emails with HTML, CSS, and Handlebars
Write unit and integration tests for your code

Our stack:

TypeScript
React.js
Redux.js
Serverless
AWS Lambda
Node.js
PostgreSQL

*
What we’re looking for:

3+ years of experience with frontend development
Familiar with modern CSS
Great communication skills; works well with others to make the product better every day.
A good eye for design and a solid understanding of user experience principles
Ability to contribute to the process and culture of our growing engineering team
Education in Computer Science, or equivalent education or development experience

Bonus points if you have:

Familiarity with strongly-typed languages
Experience with modern web tooling
Experience working with APIs
Unit and automated testing experience

At ReadyWhen, we believe in equality and creating a culture that is driven by the belief that anyone can become a leader if they are given the right opportunity, mentored, and a chance to fail (but fail fast and learn). We believe in focusing on BIPOC and female empowerment - with diversity we feel ReadyWhen can grow and thrive to help people of all walks of life.
Job Types: Full-time, Permanent
Salary: From $90,000.00 per year
Benefits:

Company events
Flexible schedule
Paid time off
Work from home

Experience:

Front End Developers: 2 years (preferred)

Hiring InsightsHiring 1 candidate for this roleJob activityEmployer reviewed job 13 days agoPosted 30+ days ago",Indeed
32,Senior C# Unity Developer,"
                Robert Half
              ",https://ca.linkedin.com/jobs/view/senior-c%23-unity-developer-at-robert-half-3024383095?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=EJlArdQeWvi4QFdY7Qz7zQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,"
DescriptionHave you been looking to join a smaller game studio where you can have a big impact? This is a chance to join a well-funded studio as part of their software engineering team. You’ll be working with a team of experienced software developers to ship casual, mobile games.In this software developer role, you’ll work across the tech stack to deliver features. The games are targeted to iOS and Android platforms, and they are free-to-play games. The tech stack is Unity game engine for client-side development, .NET core for server-side development, hosted on AWS. Your focus in this role will be on client-side development using Unity.This is a full-time position that includes a competitive base salary, extended health and dental benefits, and paid vacation.This role is attractive because you’ll have a chance to work on a small, nimble team of experienced game developers. The founders of this company have achieved huge commercial success in their previous ventures, and they are already repeating their success in this most recent endeavor. As a member of the dev team, you’ll have the freedom to make decisions, and to truly influence the design and architecture of the software. If you have specifically been looking for a chance to join a smaller more agile team, this could be a great opportunity for you.[ HOW TO APPLY / INTERVIEW PROCESS ]A bit about myself - my name is Nathan Wawruck, and I am a recruitment consultant based in Vancouver, BC. I have over a decade of matching software and IT professionals to job opportunities. Whenever possible I prefer to meet face-to-face (well, virtually for now), and I am always looking to connect with like-minded tech enthusiasts in the Vancouver areaIf you're interested in pursuing this role, please contact me for an initial discussion. This is a chance for us to discuss specifics, such as the company name, the key hiring managers, and the more in-depth job requirements. This is also a great opportunity to talk about your overall career goals and preferences. We can even discuss other potential roles which may fit what you're looking for. Please find me on LinkedIn by searching my name: Nathan WawruckRequirementsHere are some of the items that you'll bring to the table for this role:[-] You have shipped one or more game titles on iOS, Android, Playstaton, Xbox, etc.[-] You have five or more years of commercial software development experience[-] You are familiar with the Unity game engine and C# programming[ VISA / RELOCATION SUPPORT ][-] Preference will be given to candidates who are currently in Vancouver with proper working permission to work in Canada[-] No relocation or VISA sponsorship support will be offered for this roleRobert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.Questions? Call your local office at 1.888.490.4429. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2022 Robert Half. By clicking “Apply Now,” you’re agreeing to
      ",LinkedIn
33,"Software Engineer, Lead (Back End)","
                Left Field Labs
              ",https://ca.linkedin.com/jobs/view/software-engineer-lead-back-end-at-left-field-labs-3039340495?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=pjWJKAs6scYmOUCU6uWkOA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,"
We are an experience design company that connects people, products, and brands in powerful ways. Our small but growing team of designers, developers, producers, strategists, and content creators is based in Culver City, California. We believe in the power of storytelling, human-centric design, and the intersection of creativity with code to further humanity's relationship with technology. If you're the kind of person who obsesses over details, thrives in a collaborative environment, and jumps at the opportunity to take on new challenges, Left Field Labs may be the place for you.Position SummaryWe are seeking an experienced lead back-end engineer to join a fast-paced product team building a complex software platform used by one of the largest technology companies in the world. You will work alongside a group of dedicated and supportive engineers, producers, and designers to contribute to the product vision and the development workflow. Together, you will create an excellent and stable platform that not only meets the needs of our users but is also a joy to use.ResponsibilitiesWork closely with the Technical Director to maintain the overall product design and vision Engage with UI/UX design teams to define product features and specifications that balance creative, technical and strategic goalsWork side-by-side with the dev team in the ongoing engineering work, providing insight, code contributions, and reviews to responsibly ensure the health of the codebaseBe responsible for the successful execution and delivery of the back-end technical aspects of the product Combine deep technical expertise with refined communication skills so as to regularly converse with a wide range of our users and stakeholders Be expected to fully understand and document the business and functional requirements of the product from a technical perspective, while tracking emerging requirements and feature refinements, to assess their impact on the product roadmap, overall scope, and delivery timelines Qualifications5+ years of experience in software development using common back-end technologies and frameworks, such as Go, Python, Java, Node.js, etc 3+ years of hands-on backend experience, building complex APIs for large-scale and public-facing web properties3+ years working with data management, including the ability to formulate complex data queries and perform database optimizationsHave used both SQL and NoSQL databases, and understand the benefits and shortcomings of eachPreferred:Understand the importance of testing, debugging, writing good tests, ensuring a stable environment while taking production systems seriouslyExtensive experience both practicing and leading professional software development in accordance with agile principles and methodologies for complex productsAdopt a systems thinking mindset with an emphasis on modular component architectures, automated processes, and highly reusable codeExperience designing and building systems using a microservice architecturePossess exceptional communication skills across technical and non-technical audiences, and understands that respectful communication is critical to successSpecialize in software design, code structuring, systems scaling, and application performance optimization Experience with the Google Cloud Platform ecosystem (including App Engine and Firebase) is preferredEvaluate all code from a security perspective, looking to prevent all vulnerabilities including XSS, injection attacks, etc Understand the value and liability of storing PII, and take the responsibility very seriously Understand how to use data collected through analytics to improve the user experience, particularly with performance and accessibility EducationBachelor’s Degree or equivalent work experience.
",LinkedIn
34,Staff QA Engineer - Automation/Networking/Cloud,"
                Gigamon
              ",https://ca.linkedin.com/jobs/view/staff-qa-engineer-automation-networking-cloud-at-gigamon-3019157603?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=7UCPe%2FFzgLq%2BjjqAKazs3A%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,"
DescriptionGigamon is an enterprise network security company focused on building capabilities that empower our customers to detect and track adversaries in real-time. With ThreatINSIGHT, our mission is to use the power of information to detect, track and dismantle hackers' means of attacking our customers. Our team has seen all sides of the equation, as attackers and defenders, in addition to the complex engineering required to solve these problems at scale. Our software helps security professionals get an unparalleled view into their networks, perform forensics on security incidents and build effective early warning systems.Gigamon ThreatINSIGHT team is looking for a Sr. Staff Sensor QA Engineer for our sensor team. Sensors are appliances that our customers deploy on their networks, they are responsible for processing traffic in real-time on networks upwards of 10Gb/s. The appliance analyzes traffic and uploads relevant information to our centralized service and data tiers. As part of this growing, dynamic team, the candidate will thrive in a cross-functional team environment and will contribute toward test and automation efforts for achieving project quality goals.ResponsibilitiesProvide technical expertise for the system design, operation, and testability of our products with a focus on IPS/IDS and visibility productsCreate high level and detailed functional test plans based on design specifications Work towards automation of test cases for regression testing within the CI/CD pipelineIdentifying, leveraging, and successfully evangelizing opportunities to improve engineering productivity through automation Work closely with the functional test teams in developing and improving the overall testing approach and strategyRequirementsBS in CS or related fieldMinimum 6 years of hands-on quality, development, and/or automation experience in virtualization and networking spaceWorking knowledge of one or more scripting languages such as Bash, Python, etc.Hands-on experience with one or more test automation frameworks, such as Robot, Pytest, etc.Hands-on experience with virtualization platforms such as VMWare vSphere enterpriseTechnical knowledge of current virtualization software, tools, protocols, and standards, including vCenter, VMware ESXi, KVM, Microsoft AzureWorking knowledge of Amazon AWS, Microsoft Azure, KVM, and other cloud platforms Demonstrated experience in testing highly scalable and fault-tolerant systems including software upgrades, distributed control, and redundancy.Working Knowledge of network monitoring concepts and related troubleshooting toolsHands-on experience in creating testbeds for customer use case centric as well as scalability and performance testingExcellent verbal and written communication skillsMust have a true passion for delivering quality products with a customer-centric mindsetWill consider REMOTE workNice To HaveExperience with network testing equipment such as Spirent, Avalanche, XENAKnowledge of network security policy and threat protection (IDS/IPS) is an added advantage.
",LinkedIn
35,Programmeur analyste,"
                Robert Half
              ",https://ca.linkedin.com/jobs/view/programmeur-analyste-at-robert-half-2984255240?refId=N5rc3cvTCDRREVvddTpJHA%3D%3D&trackingId=rkIDN0HRs%2FexMW3BtymZKw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"
DescriptionAvec plus de 50 ans de succès au Canada, nous sommes définis par la passion qui habite notre équipe ainsi que leur conviction dans le vaste potentiel de l’entreprise.Nous sommes des gens avec de la GRIP : Gagnant, Rend Service, Innovateur et Passionné. Par sa mission, « s’engage à être le partenaire des entreprises qui valorisent la santé et la sécurité dans leur milieu de travail. »Que ce soit l’équipement de protection individuelle, la formation et services-conseils en santé et sécurité, notre client couvre tous les aspects de la protection au travail!Ils sont a la recherche pour un/une Analyse et programmation d’interface entre les différentes solutions.VOS RESPONSABILITÉS;Participer aux projets d’intégration de plateformes;Analyser et programmer des modifications aux systèmes actuels;Effectuer et coordonner les implantations requises avec les personnes ressources;Participer aux tests;Offrir un soutien aux employés.Nos valeurs guident notre conduite tous les jours afin de vivre dans un milieu de travail empreint de respect, d’honnêteté, de transparence et d’humilité.RequirementsCE QUE NOUS RECHERCHONS;DEC ou certificat universitaire;Minimum d'un an d'expérience dans un poste similaire;Expérience en programmation Web;Expérience avec des bases de données SQL;Expérience en intégration de systèmes;Bilinguisme.ATOUTS;Connaissance VB Script;Connaissance JavsScript (Angular), Python, XML;Connaissance/expérience avec les services web « REST API»;Expérience avec des engins de type BI / Reporting / Data lake;Expérience avec des systèmes ERP;Expérience avec l’écosystème Salesforce;Expérience en environnement Cloud.Robert Half est la première et la plus grande firme de solutions de gestion des talents spécialisées au monde, qui met en relation des chercheurs d'emploi hautement qualifiés avec des opportunités au sein de grandes entreprises. Nous offrons des solutions de placement contractuel, temporaire et permanent dans les domaines de la finance et de la comptabilité, des technologies, du marketing et de la création, et du soutien administratif et à la clientèle.Robert Half vous met dans la meilleure position pour réussir en défendant vos intérêts et en faisant la promotion de votre profil auprès des employeurs. Nous vous donnons accès aux meilleurs emplois, à une rémunération et à des avantages sociaux compétitifs, ainsi qu'à des formations en ligne gratuites. Restez au courant de toutes les opportunités, même en déplacement. Téléchargez l'application Robert Half et postulez en un seul clic, recevez des notifications instantanées pour les emplois proposés par l'IA, et plus encore.Des questions? Communiquez avec le bureau de votre région au 1.888.490.4429. Tous les candidats répondant à des offres d’emploi au Canada doivent être autorisés à y travailler.© Robert Half, 2022. Numéro de permis du Québec AP-2000503. En cliquant sur « Postuler maintenant », vous acceptez les
      ",LinkedIn
